0.05312061025726801,0.14169147153725306,0.7795785996492086,-0.7367841901232904,0.376870454104817,0.8721336972452743
0.05632756994469018,0.13247927122729822,0.7923080161681715,-0.7812657250903284,0.29830940106864784,0.7406822234617805
0.057761155319124714,0.12168017783121791,0.8047747294019006,-0.8138426369463669,0.2281056200831013,0.5983369905440701
0.057398161399386256,0.10928815719232052,0.8171407011533539,-0.8282732886944856,0.17148161120928562,0.4491329304296984
0.055007771466629565,0.09573038577241137,0.8307396699348554,-0.8233948684977853,0.1206438499002286,0.2935722548150457
0.04909284984768269,0.08502262073732363,0.8408831702389801,-0.8213415323017386,0.055725239742505095,0.1654439696435405
0.02966120195987998,0.05204814066854996,0.8557230306016661,-0.7381036382219014,0.07982594467221682,0.12410608787281409
0.032315410469811394,0.02034131962323942,0.8613742562303631,-0.6527806454459388,0.09983093773633252,0.09070931566315953
0.03515611836300743,-0.01153877276167391,0.8654790836427811,-0.5652420923892693,0.11477756554537398,0.06701302247025492
0.0714003000476428,-0.05055751960117199,0.8631984995863934,-0.4789589947943953,0.12657494628618465,0.0501817684746947
0.10619187468044207,0.013876786988661731,0.820422909489559,-0.36554204418473285,0.11748197103910761,0.05333154368164323
0.09419396426458441,0.019164974786498024,0.8179580381594216,-0.5228020707959536,0.10790977316266134,0.0221187843901049
0.07177837588531381,0.05110154778487975,0.8218551071979399,-0.6893590676085602,0.08895190664322158,0.00932895911919351
0.0486511776088849,0.08524792156163769,0.8229680086194228,-0.8591413560298561,0.060038914396595006,0.01496113335196856
